Date,Region,Disease,Temperature_C,Rainfall_mm,Humidity_Percent,Population_Density,Case_Count
2031-05-19,Asia,Measles,30.33,159.46,74.96,300,43
2031-05-20,Southeast Asia,Dengue,28.63,184.36,70.86,2000,86
2031-05-21,Europe,Tuberculosis,30.51,183.74,68.7,50,17
2031-05-22,Oceania,Measles,32.84,166.9,73.93,2000,32
2031-05-23,Europe,COVID-19,32.7,151.05,71.82,150,41
2031-05-24,Oceania,Typhoid,33.52,153.57,82.3,50,39
2031-05-25,Oceania,Influenza,26.87,180.35,70.59,1000,42
2031-05-26,Southeast Asia,Measles,29.87,171.51,67.94,1000,46
2031-05-27,Asia,Influenza,26.53,136.02,74.34,150,54
2031-05-28,North America,Dengue,28.94,190.31,77.87,300,90
2031-05-29,Asia,Measles,29.07,136.55,61.46,5000,37
2031-05-30,Asia,Dengue,33.53,135.56,76.0,50,41
2031-05-31,Europe,COVID-19,30.32,190.52,69.2,500,37
2031-06-01,Africa,Cholera,23.75,201.15,66.18,150,46
2031-06-02,Middle East,Cholera,29.68,199.87,61.55,2000,44
2031-06-03,North America,Cholera,24.77,182.41,77.62,2000,47
2031-06-04,Southeast Asia,COVID-19,18.89,163.72,55.34,150,36
2031-06-05,Africa,COVID-19,19.04,153.85,57.4,2000,47
2031-06-06,North America,Measles,25.0,189.09,64.48,2000,22
2031-06-07,Africa,Influenza,26.54,237.67,67.05,150,32
2031-06-08,Oceania,COVID-19,20.72,152.76,67.27,150,52
2031-06-09,Asia,Influenza,25.78,204.0,68.54,2000,45
2031-06-10,Asia,Cholera,23.02,185.22,60.76,1000,42
2031-06-11,Middle East,COVID-19,25.99,230.36,58.45,150,42
2031-06-12,Southeast Asia,Influenza,29.44,202.77,69.16,50,41
2031-06-13,Southeast Asia,Dengue,28.9,147.38,58.07,150,59
2031-06-14,North America,Malaria,18.52,216.92,71.1,150,68
2031-06-15,Europe,Dengue,23.89,177.83,65.26,150,70
2031-06-16,Asia,Cholera,26.67,174.82,69.72,1000,45
2031-06-17,South America,Measles,23.18,220.05,58.21,2000,39
2031-06-18,Southeast Asia,Tuberculosis,27.9,158.31,66.55,150,26
2031-06-19,Asia,Cholera,22.42,177.83,64.22,500,34
2031-06-20,Europe,Cholera,31.91,157.11,70.02,300,32
2031-06-21,Africa,Typhoid,21.74,183.08,68.25,2000,54
2031-06-22,Asia,Tuberculosis,29.69,268.36,66.25,5000,18
2031-06-23,Southeast Asia,Dengue,26.36,172.01,69.63,300,40
2031-06-24,Middle East,Measles,32.11,205.68,56.58,150,26
2031-06-25,Southeast Asia,Typhoid,27.45,215.29,58.64,500,58
2031-06-26,Middle East,Malaria,19.16,177.32,70.56,5000,55
2031-06-27,Southeast Asia,Influenza,20.48,184.39,61.98,5000,53
2031-06-28,Middle East,Measles,22.34,156.82,54.89,5000,46
2031-06-29,South America,Tuberculosis,24.52,144.35,65.97,1000,29
2031-06-30,Europe,Malaria,24.35,188.05,66.37,300,45
2031-07-01,Middle East,Typhoid,26.17,155.16,60.78,300,44
2031-07-02,Southeast Asia,Tuberculosis,19.58,187.49,58.73,500,12
2031-07-03,Southeast Asia,Dengue,19.0,150.91,55.19,300,35
2031-07-04,Europe,Typhoid,23.38,217.34,62.39,150,67
2031-07-05,Europe,Cholera,18.97,150.19,53.61,50,41
2031-07-06,North America,COVID-19,20.68,166.97,63.98,500,45
2031-07-07,Middle East,Measles,17.48,148.85,60.91,500,54
2031-07-08,Oceania,Measles,21.66,226.19,65.68,500,44
2031-07-09,Africa,Dengue,17.48,129.98,55.56,500,64
2031-07-10,North America,Dengue,25.48,181.81,63.34,500,64
2031-07-11,Europe,Cholera,21.87,193.98,47.6,5000,40
2031-07-12,Middle East,Tuberculosis,22.85,177.52,51.52,5000,6
2031-07-13,Oceania,Typhoid,18.9,167.13,53.08,2000,41
2031-07-14,Oceania,Influenza,21.52,189.4,45.72,2000,24
2031-07-15,Middle East,Measles,19.09,186.45,59.95,2000,48
2031-07-16,Asia,Cholera,18.85,159.45,53.86,500,45
2031-07-17,North America,COVID-19,17.24,194.78,58.54,2000,42
2031-07-18,North America,Malaria,18.03,128.62,54.26,300,47
2031-07-19,Southeast Asia,Malaria,12.89,163.36,62.12,300,72
2031-07-20,Asia,Malaria,18.51,170.69,54.72,50,67
2031-07-21,South America,Dengue,24.62,198.34,60.1,2000,63
2031-07-22,Middle East,Measles,22.25,118.68,56.24,2000,48
2031-07-23,South America,Cholera,22.22,189.38,58.97,500,40
2031-07-24,Europe,Measles,21.61,140.7,53.28,300,40
2031-07-25,Africa,Measles,20.52,114.51,59.78,1000,50
2031-07-26,Africa,Measles,19.77,240.52,54.09,5000,40
2031-07-27,South America,Dengue,18.81,167.0,55.86,2000,36
2031-07-28,Oceania,Malaria,18.36,166.35,63.64,300,105
2031-07-29,Asia,Measles,24.01,146.02,54.02,2000,38
2031-07-30,Africa,Influenza,25.35,164.32,50.86,150,31
2031-07-31,Southeast Asia,Influenza,22.27,189.98,56.5,50,46
2031-08-01,South America,Measles,9.52,143.11,56.31,1000,34
2031-08-02,Middle East,Tuberculosis,13.83,84.01,59.96,2000,16
2031-08-03,Middle East,Malaria,17.06,158.12,59.57,150,58
2031-08-04,Oceania,Malaria,14.72,145.19,58.43,2000,53
2031-08-05,Europe,Cholera,13.48,93.78,45.9,500,30
2031-08-06,Europe,Dengue,15.38,121.77,48.43,500,50
2031-08-07,Asia,Malaria,15.62,131.81,58.76,150,76
2031-08-08,North America,Malaria,11.51,149.83,48.13,5000,52
2031-08-09,Asia,Tuberculosis,17.27,133.62,53.16,5000,26
2031-08-10,Middle East,Typhoid,17.22,120.59,48.86,2000,17
2031-08-11,South America,Malaria,13.78,198.86,48.05,50,46
2031-08-12,Africa,Dengue,17.3,136.69,51.03,500,77
2031-08-13,South America,Tuberculosis,17.99,124.1,49.89,50,18
2031-08-14,Oceania,Influenza,18.96,130.76,43.04,1000,40
2031-08-15,Asia,Typhoid,11.73,205.53,47.18,500,44
2031-08-16,South America,Influenza,17.11,131.34,50.56,50,46
2031-08-17,Africa,Influenza,20.92,163.03,59.4,2000,28
2031-08-18,North America,Dengue,17.29,144.66,53.77,150,80
2031-08-19,North America,Measles,15.68,127.83,54.68,1000,20
2031-08-20,Africa,Typhoid,15.63,135.97,47.41,500,42
2031-08-21,Oceania,Measles,13.15,135.92,53.48,300,61
2031-08-22,Oceania,COVID-19,16.31,168.08,55.51,300,43
2031-08-23,Asia,COVID-19,13.07,96.96,52.54,2000,38
2031-08-24,Middle East,Measles,19.1,162.38,51.09,1000,27
2031-08-25,North America,COVID-19,17.87,109.46,48.22,5000,32
2031-08-26,Oceania,Dengue,15.92,175.11,51.98,50,56
2031-08-27,Southeast Asia,Measles,11.76,156.56,48.11,2000,47
2031-08-28,Europe,Influenza,15.28,165.15,51.22,1000,42
2031-08-29,South America,Tuberculosis,17.8,203.21,56.45,2000,21
2031-08-30,Asia,COVID-19,16.35,124.25,47.26,500,35
2031-08-31,Southeast Asia,Measles,14.02,159.6,46.65,2000,62
2031-09-01,Asia,Influenza,17.26,100.62,50.0,2000,36
2031-09-02,Oceania,Influenza,15.81,132.64,46.48,2000,23
2031-09-03,Oceania,Influenza,17.11,109.73,44.4,5000,36
2031-09-04,Oceania,Typhoid,12.42,78.26,48.38,150,19
2031-09-05,Southeast Asia,Measles,13.05,77.26,48.86,2000,47
2031-09-06,South America,COVID-19,14.05,134.76,52.54,500,22
2031-09-07,Southeast Asia,Dengue,16.57,118.17,47.83,2000,26
2031-09-08,Middle East,Tuberculosis,15.02,99.77,44.39,1000,12
2031-09-09,Asia,Malaria,14.74,93.01,47.91,5000,39
2031-09-10,North America,Malaria,11.69,86.96,52.67,500,34
2031-09-11,South America,Tuberculosis,9.98,85.82,44.65,5000,22
2031-09-12,Southeast Asia,Malaria,15.96,50.24,53.8,500,18
2031-09-13,South America,Typhoid,19.68,98.54,43.77,2000,16
2031-09-14,Asia,Cholera,16.04,88.26,49.52,150,33
2031-09-15,Europe,Dengue,12.9,101.8,57.1,50,46
2031-09-16,Middle East,Influenza,10.18,115.16,44.18,150,64
2031-09-17,Oceania,Measles,12.53,189.09,57.34,5000,37
2031-09-18,Africa,Cholera,15.06,122.61,53.92,2000,34
2031-09-19,Africa,Typhoid,18.76,96.31,48.17,2000,22
2031-09-20,South America,Malaria,17.58,110.96,51.46,1000,57
2031-09-21,Southeast Asia,Dengue,8.85,109.3,51.09,5000,66
2031-09-22,Oceania,Cholera,10.41,146.72,50.38,1000,39
2031-09-23,South America,COVID-19,20.03,116.82,52.0,500,43
2031-09-24,Middle East,Measles,13.55,99.15,46.42,5000,47
2031-09-25,Asia,Cholera,7.99,112.87,49.39,300,24
2031-09-26,South America,Tuberculosis,15.66,56.99,59.65,50,20
2031-09-27,South America,Dengue,14.56,71.04,50.12,300,48
2031-09-28,Asia,Dengue,18.11,125.63,52.73,1000,45
2031-09-29,Oceania,Malaria,10.65,93.97,48.82,5000,53
2031-09-30,Oceania,Measles,15.93,148.37,55.99,1000,37
2031-10-01,North America,Tuberculosis,10.95,101.57,58.81,50,12
2031-10-02,Asia,Measles,20.87,71.46,52.81,500,59
2031-10-03,Oceania,COVID-19,20.37,79.54,54.38,5000,53
2031-10-04,Europe,Cholera,15.14,58.35,47.5,50,15
2031-10-05,Middle East,Influenza,15.24,40.94,52.69,1000,39
2031-10-06,Southeast Asia,COVID-19,17.85,11.33,51.44,150,42
2031-10-07,Africa,Cholera,15.41,54.83,44.08,500,17
2031-10-08,Southeast Asia,Malaria,18.28,74.81,57.2,1000,38
2031-10-09,Africa,Malaria,17.78,64.68,55.45,2000,17
2031-10-10,North America,COVID-19,13.66,107.61,40.0,300,41
2031-10-11,South America,Tuberculosis,19.86,57.2,49.98,5000,22
2031-10-12,Southeast Asia,Cholera,15.28,60.93,48.59,500,23
2031-10-13,Africa,Measles,20.61,56.0,45.08,50,33
2031-10-14,Oceania,Malaria,15.79,75.17,46.97,5000,27
2031-10-15,Asia,Cholera,17.87,88.17,48.9,2000,14
2031-10-16,North America,Malaria,26.19,83.5,50.67,5000,50
2031-10-17,Southeast Asia,Measles,15.97,86.01,52.81,300,43
2031-10-18,Europe,Influenza,16.0,16.58,61.7,1000,30
2031-10-19,Middle East,COVID-19,12.26,53.61,47.2,500,43
2031-10-20,Southeast Asia,COVID-19,18.4,89.86,56.08,5000,41
2031-10-21,Middle East,Measles,16.49,72.24,43.22,50,48
2031-10-22,Africa,Tuberculosis,11.97,121.21,49.99,2000,20
2031-10-23,Asia,Measles,14.03,41.1,63.38,50,55
2031-10-24,Europe,COVID-19,11.69,105.13,57.98,5000,45
2031-10-25,North America,Tuberculosis,17.26,59.55,61.87,500,16
2031-10-26,Europe,Malaria,16.78,47.16,44.84,500,45
2031-10-27,Southeast Asia,Tuberculosis,12.8,66.6,43.31,150,18
2031-10-28,Asia,Cholera,17.61,35.26,54.94,5000,13
2031-10-29,Asia,Influenza,19.82,100.85,49.08,300,41
2031-10-30,South America,Malaria,16.89,78.58,52.08,500,39
2031-10-31,Middle East,Malaria,15.61,63.46,58.5,50,38
2031-11-01,South America,COVID-19,22.1,52.41,56.73,500,43
2031-11-02,Europe,Influenza,16.74,68.78,43.59,50,40
2031-11-03,Oceania,Measles,23.42,0.0,59.5,150,30
2031-11-04,Middle East,Cholera,18.89,59.1,58.49,50,6
2031-11-05,South America,Cholera,17.07,59.98,59.74,500,26
2031-11-06,Southeast Asia,Tuberculosis,25.05,20.45,70.02,2000,22
2031-11-07,Europe,Measles,17.11,11.71,46.22,5000,68
2031-11-08,South America,Typhoid,24.78,0.25,56.36,5000,7
2031-11-09,Middle East,Tuberculosis,17.12,0.0,56.45,2000,19
2031-11-10,Southeast Asia,COVID-19,18.83,37.4,64.65,50,36
2031-11-11,South America,Dengue,20.51,52.52,60.27,50,24
2031-11-12,South America,Typhoid,20.29,47.14,51.86,2000,21
2031-11-13,Asia,Influenza,24.29,9.03,58.47,1000,46
2031-11-14,Southeast Asia,Tuberculosis,18.36,45.17,58.32,2000,12
2031-11-15,South America,Malaria,21.38,0.0,62.2,500,11
2031-11-16,Southeast Asia,Measles,19.52,71.89,59.98,300,27
2031-11-17,Europe,Dengue,16.96,12.74,59.47,300,19
2031-11-18,South America,Malaria,17.47,0.0,58.91,500,12
2031-11-19,North America,Measles,26.47,31.82,66.57,1000,24
2031-11-20,Southeast Asia,Dengue,15.28,0.0,63.45,1000,19
2031-11-21,South America,Cholera,17.65,16.9,51.66,2000,4
2031-11-22,South America,Malaria,22.16,37.41,57.55,5000,14
2031-11-23,Europe,Influenza,24.92,15.62,60.17,1000,21
2031-11-24,Southeast Asia,COVID-19,19.43,39.46,59.14,50,42
2031-11-25,North America,Malaria,21.48,0.0,58.49,1000,14
2031-11-26,Asia,Malaria,20.7,32.89,51.13,50,14
2031-11-27,Africa,Influenza,13.36,55.24,61.64,50,54
2031-11-28,South America,Tuberculosis,20.92,0.0,52.37,300,23
2031-11-29,Europe,Measles,20.41,24.04,59.34,2000,41
2031-11-30,North America,Cholera,20.36,11.55,62.41,300,6
2031-12-01,North America,Tuberculosis,21.01,0.0,63.26,2000,28
2031-12-02,Southeast Asia,Malaria,24.87,14.42,58.76,1000,23
2031-12-03,Southeast Asia,COVID-19,23.04,17.0,72.4,1000,45
2031-12-04,Oceania,Cholera,20.12,0.0,64.68,2000,3
2031-12-05,South America,Influenza,26.95,21.27,65.83,150,28
2031-12-06,North America,Cholera,30.22,105.28,63.61,150,28
2031-12-07,Africa,Cholera,25.29,12.21,60.84,150,5
2031-12-08,Asia,COVID-19,21.59,32.16,62.4,300,8
2031-12-09,Europe,Measles,26.33,18.85,71.73,50,41
2031-12-10,Africa,Tuberculosis,20.56,0.0,61.4,500,17
2031-12-11,Europe,Measles,27.83,19.73,70.67,500,22
2031-12-12,South America,Tuberculosis,27.9,41.63,54.91,2000,31
2031-12-13,Middle East,Malaria,25.28,31.76,60.68,1000,33
2031-12-14,Asia,Dengue,21.44,44.96,69.1,2000,19
2031-12-15,Africa,Cholera,30.95,26.95,68.27,2000,6
2031-12-16,Oceania,Malaria,31.35,0.0,70.12,500,11
2031-12-17,Europe,COVID-19,23.14,43.66,70.14,5000,26
2031-12-18,Middle East,Measles,28.27,51.35,60.31,50,53
2031-12-19,Asia,Dengue,20.63,1.26,67.4,300,10
2031-12-20,South America,Dengue,25.79,27.23,64.06,2000,29
2031-12-21,Middle East,Dengue,24.31,26.95,70.73,300,28
2031-12-22,South America,COVID-19,27.36,0.0,67.62,300,26
2031-12-23,Africa,Malaria,21.16,17.85,60.48,5000,24
2031-12-24,Asia,Tuberculosis,27.44,0.0,60.86,50,12
2031-12-25,South America,Measles,23.61,33.66,63.79,150,31
2031-12-26,Middle East,Dengue,28.9,0.0,71.18,5000,13
2031-12-27,South America,Malaria,24.77,4.18,72.71,1000,10
2031-12-28,Africa,Typhoid,25.04,35.82,56.94,50,8
2031-12-29,Oceania,Tuberculosis,24.56,0.0,60.92,1000,20
2031-12-30,Africa,Dengue,26.95,9.72,70.39,50,12
2031-12-31,Europe,COVID-19,21.24,77.79,61.71,5000,26
2032-01-01,Middle East,Malaria,24.77,62.97,70.79,300,31
2032-01-02,Middle East,Typhoid,29.52,61.11,71.6,1000,30
2032-01-03,Europe,Tuberculosis,30.4,62.57,76.53,50,22
2032-01-04,Europe,Malaria,28.24,40.68,75.05,150,23
2032-01-05,Middle East,Tuberculosis,30.5,67.8,82.85,50,28
2032-01-06,Oceania,Cholera,35.59,11.84,76.01,2000,11
2032-01-07,Middle East,Typhoid,27.31,16.15,81.19,150,5
2032-01-08,Southeast Asia,COVID-19,25.98,76.56,78.48,5000,47
2032-01-09,Southeast Asia,Tuberculosis,29.86,17.56,73.91,300,33
2032-01-10,Middle East,Cholera,30.72,95.73,68.01,300,24
2032-01-11,South America,Tuberculosis,28.88,0.0,71.73,500,25
2032-01-12,Oceania,Dengue,31.57,95.83,74.82,2000,60
2032-01-13,South America,Dengue,30.2,81.06,84.49,2000,46
2032-01-14,Asia,Dengue,27.02,14.25,73.91,150,22
2032-01-15,North America,Dengue,32.1,44.52,72.53,2000,24
2032-01-16,Africa,Typhoid,31.2,86.37,77.6,5000,28
2032-01-17,North America,Measles,33.09,19.59,69.96,2000,27
2032-01-18,Europe,Typhoid,29.62,18.06,78.54,500,7
2032-01-19,South America,Measles,27.59,89.0,70.24,50,37
2032-01-20,Asia,Influenza,31.35,0.0,78.68,2000,43
2032-01-21,Middle East,COVID-19,34.68,10.34,73.0,150,33
2032-01-22,North America,Typhoid,30.79,0.0,73.05,150,2
2032-01-23,Asia,Malaria,31.08,0.0,63.24,50,20
2032-01-24,Oceania,Malaria,28.36,1.08,78.85,1000,17
2032-01-25,Oceania,Influenza,32.62,25.73,85.9,500,27
2032-01-26,Southeast Asia,Measles,35.23,28.88,64.23,150,37
2032-01-27,Oceania,Dengue,30.94,0.0,67.89,300,16
2032-01-28,Asia,Dengue,31.05,0.0,77.77,300,13
2032-01-29,Africa,Typhoid,26.0,58.95,72.38,300,23
2032-01-30,Africa,Cholera,31.31,30.67,71.74,50,12
2032-01-31,Middle East,Cholera,28.76,5.14,75.55,300,5
2032-02-01,North America,Typhoid,33.76,92.68,77.42,1000,24
2032-02-02,Southeast Asia,Influenza,31.86,72.92,79.74,300,43
2032-02-03,North America,Typhoid,31.92,46.27,81.95,300,15
2032-02-04,Africa,COVID-19,30.94,99.2,69.5,50,42
2032-02-05,North America,COVID-19,29.86,116.57,70.27,2000,49
2032-02-06,Europe,Measles,33.42,49.0,78.92,300,39
2032-02-07,North America,Dengue,30.95,35.53,81.24,500,13
2032-02-08,Southeast Asia,Cholera,31.91,151.22,73.15,50,47
2032-02-09,Europe,Measles,31.9,75.27,81.26,50,45
2032-02-10,Southeast Asia,Influenza,33.06,119.67,75.04,150,35
2032-02-11,Africa,Cholera,34.4,26.34,76.56,500,11
2032-02-12,Middle East,COVID-19,32.36,133.23,73.8,300,46
2032-02-13,Oceania,Measles,36.23,59.58,73.66,150,24
2032-02-14,Africa,Dengue,32.11,6.43,72.97,500,10
2032-02-15,Southeast Asia,Malaria,37.7,78.55,81.92,150,48
2032-02-16,Oceania,Measles,34.16,103.82,74.94,50,34
2032-02-17,Oceania,Cholera,35.9,20.36,90.0,50,9
2032-02-18,Asia,Tuberculosis,34.09,97.71,82.57,50,23
2032-02-19,Europe,Measles,34.05,14.88,75.21,500,38
2032-02-20,Oceania,Influenza,34.99,96.63,77.39,150,19
2032-02-21,Asia,Typhoid,36.83,103.08,82.48,2000,25
2032-02-22,Africa,Dengue,36.79,162.87,78.57,500,40
2032-02-23,Southeast Asia,Typhoid,31.9,78.76,69.97,5000,24
2032-02-24,Europe,COVID-19,34.8,106.05,84.54,5000,47
2032-02-25,Middle East,Measles,27.17,87.63,81.52,150,39
2032-02-26,South America,Dengue,28.47,36.7,72.16,5000,10
2032-02-27,North America,Malaria,33.65,36.07,90.0,150,26
2032-02-28,Oceania,Influenza,37.54,12.93,75.34,5000,37
2032-02-29,Asia,Influenza,30.94,47.33,76.9,2000,33
2032-03-01,Oceania,Measles,40.57,111.35,82.4,1000,35
2032-03-02,North America,Measles,36.84,97.51,78.4,500,33
2032-03-03,Africa,Tuberculosis,38.47,133.79,78.8,500,29
2032-03-04,South America,Measles,34.42,101.02,77.63,150,31
2032-03-05,Europe,Malaria,39.02,102.77,80.68,150,27
2032-03-06,Africa,Dengue,34.07,92.76,75.85,5000,44
2032-03-07,Africa,Cholera,33.71,102.4,80.61,2000,18
2032-03-08,Middle East,Cholera,33.8,102.32,85.92,500,27
2032-03-09,South America,Malaria,33.01,111.97,88.54,150,63
2032-03-10,Europe,Cholera,36.64,121.77,87.2,50,38
2032-03-11,Europe,Measles,36.7,132.06,74.59,50,17
2032-03-12,Africa,Cholera,35.47,102.06,77.28,150,31
2032-03-13,Middle East,Influenza,29.41,83.96,77.58,1000,18
2032-03-14,Asia,Dengue,39.48,59.22,77.06,5000,45
2032-03-15,North America,Measles,36.94,66.75,83.41,500,34
2032-03-16,Africa,Cholera,42.0,112.12,79.29,150,20
2032-03-17,Oceania,Measles,32.77,75.23,86.86,500,34
2032-03-18,North America,Measles,36.7,145.43,68.21,2000,46
2032-03-19,North America,Tuberculosis,35.17,113.05,75.86,50,18
2032-03-20,Africa,COVID-19,36.47,171.54,85.02,300,44
2032-03-21,Oceania,Measles,34.42,81.99,76.1,150,28
2032-03-22,Oceania,Influenza,28.84,78.25,77.2,150,33
2032-03-23,North America,Influenza,35.4,110.87,79.93,50,26
2032-03-24,Oceania,Cholera,29.11,82.74,75.14,300,24
2032-03-25,Southeast Asia,Tuberculosis,37.73,128.16,83.78,1000,22
2032-03-26,South America,Measles,33.43,77.59,72.46,150,43
2032-03-27,Africa,Typhoid,34.48,62.61,75.87,300,13
2032-03-28,Oceania,Tuberculosis,35.13,132.02,78.26,50,7
2032-03-29,South America,Influenza,34.43,95.31,78.88,2000,28
2032-03-30,Europe,COVID-19,35.65,101.98,79.88,300,36
2032-03-31,Oceania,COVID-19,33.71,85.4,86.9,150,38
2032-04-01,Africa,Cholera,36.14,176.78,80.62,1000,52
2032-04-02,Middle East,Dengue,28.92,146.12,77.08,50,89
2032-04-03,Europe,Dengue,36.44,121.09,79.85,50,56
2032-04-04,Asia,Cholera,35.02,109.43,79.79,2000,25
2032-04-05,Southeast Asia,Dengue,34.51,118.27,75.07,50,70
2032-04-06,Oceania,Tuberculosis,30.51,110.67,77.73,2000,17
2032-04-07,Southeast Asia,Cholera,31.01,143.15,70.47,1000,23
2032-04-08,Europe,Influenza,39.82,153.78,74.26,150,34
2032-04-09,Asia,Measles,35.36,169.83,77.35,1000,43
2032-04-10,Africa,COVID-19,27.54,108.31,78.81,300,40
2032-04-11,Southeast Asia,Dengue,30.92,147.78,74.87,500,55
2032-04-12,South America,Typhoid,36.73,167.27,73.01,500,26
2032-04-13,North America,Malaria,32.43,139.2,74.7,1000,76
2032-04-14,Africa,Malaria,34.7,152.18,71.66,300,84
2032-04-15,North America,Influenza,25.2,165.02,82.66,5000,36
2032-04-16,Asia,Measles,37.48,138.11,78.3,500,34
2032-04-17,South America,Malaria,43.22,180.33,81.5,500,52
2032-04-18,Middle East,Measles,34.09,115.61,82.1,500,34
2032-04-19,Africa,Cholera,30.29,142.43,73.74,150,35
2032-04-20,North America,Malaria,31.08,140.82,81.74,1000,57
2032-04-21,Asia,Influenza,32.49,146.1,81.48,5000,25
2032-04-22,Southeast Asia,Tuberculosis,34.44,179.53,80.86,300,23
2032-04-23,Asia,Tuberculosis,35.58,153.57,81.76,2000,9
2032-04-24,Africa,Dengue,29.0,170.14,70.46,150,74
2032-04-25,Asia,Influenza,32.6,110.11,79.74,1000,36
2032-04-26,Asia,Tuberculosis,39.99,121.26,85.19,50,26
2032-04-27,Europe,Tuberculosis,31.68,163.98,80.82,150,23
2032-04-28,Africa,Influenza,34.46,122.09,73.86,2000,42
2032-04-29,Asia,Cholera,32.99,137.6,79.39,1000,35
2032-04-30,South America,Influenza,29.37,178.59,78.6,2000,35
2032-05-01,Oceania,COVID-19,31.29,176.38,76.34,300,40
2032-05-02,South America,Tuberculosis,32.15,209.81,76.92,2000,22
2032-05-03,Europe,Measles,26.63,219.32,71.31,1000,32
2032-05-04,Africa,COVID-19,24.79,179.44,73.24,50,20
2032-05-05,North America,COVID-19,31.36,154.34,85.95,150,28
2032-05-06,Africa,Malaria,28.69,143.04,78.89,300,52
2032-05-07,North America,Dengue,27.83,190.49,65.6,2000,86
2032-05-08,Middle East,Tuberculosis,35.34,186.28,75.69,5000,29
2032-05-09,Asia,Typhoid,35.13,205.58,74.7,150,58
2032-05-10,Oceania,Tuberculosis,27.34,192.57,67.47,150,20
2032-05-11,Middle East,Malaria,20.75,181.32,69.28,500,91
2032-05-12,Asia,Measles,31.17,203.0,67.08,300,45
2032-05-13,Europe,Typhoid,36.32,192.21,76.45,50,45
2032-05-14,Southeast Asia,Malaria,28.43,192.12,64.97,500,64
2032-05-15,Europe,Malaria,24.69,148.17,75.71,150,68
2032-05-16,Southeast Asia,Malaria,30.15,174.39,63.07,2000,60
2032-05-17,Africa,Influenza,27.96,149.51,75.5,300,26
2032-05-18,Europe,Malaria,28.19,106.67,71.03,5000,32
2032-05-19,Middle East,Cholera,30.24,140.75,73.02,50,31
2032-05-20,Europe,Dengue,35.02,184.2,63.3,500,44
2032-05-21,Asia,Typhoid,30.17,141.39,57.66,2000,48
2032-05-22,Middle East,Dengue,32.16,184.91,69.46,2000,81
2032-05-23,Europe,Influenza,27.89,175.43,67.9,1000,53
2032-05-24,South America,Measles,25.29,206.25,72.69,500,32
2032-05-25,North America,Dengue,30.5,191.28,79.33,5000,80
2032-05-26,North America,Influenza,27.33,170.95,81.58,150,51
2032-05-27,Asia,Dengue,32.73,193.15,76.0,300,100
2032-05-28,Europe,Influenza,28.63,128.63,72.85,5000,30
2032-05-29,North America,Dengue,26.83,147.67,84.93,1000,62
2032-05-30,Oceania,Dengue,31.09,132.61,63.28,150,42
2032-05-31,Europe,Typhoid,34.31,179.31,75.49,5000,52
2032-06-01,Southeast Asia,Malaria,23.23,221.64,61.84,300,115
2032-06-02,Oceania,Typhoid,26.33,126.33,61.26,150,14
2032-06-03,Asia,Influenza,28.49,179.26,53.86,1000,40
2032-06-04,Africa,Dengue,23.39,135.49,73.39,50,57
2032-06-05,North America,Dengue,24.12,168.02,57.43,1000,39
2032-06-06,Africa,Dengue,28.85,165.78,65.11,1000,25
2032-06-07,Middle East,Malaria,21.05,198.29,66.89,50,112
2032-06-08,Asia,Influenza,29.03,173.08,67.36,150,32
2032-06-09,Middle East,Measles,31.16,214.47,65.85,150,36
2032-06-10,Oceania,Tuberculosis,29.33,197.39,72.79,150,7
2032-06-11,Middle East,Dengue,26.38,164.54,73.78,500,94
2032-06-12,Europe,Dengue,25.1,226.07,73.92,150,84
2032-06-13,South America,Tuberculosis,32.42,179.06,63.93,300,29
2032-06-14,South America,COVID-19,23.94,182.56,72.05,50,38
2032-06-15,Oceania,Dengue,19.91,191.02,61.52,50,89
2032-06-16,Europe,Malaria,27.09,224.14,69.54,500,109
